accommodation_id,review_text,review_score,hotel_review_count
1890532699,"Varied breakfast, wide choice, good products: this is what you can expect of a 5 star hotel, even though it was pretty crowded and packed but this is understandable for such a touristic city like Prague.  Perfectly located right in the city center, everything accessible by walking, and the valet parking service for my private car was fast and professional (I could pick it up quickly at 2am). Our room was quite small (which can have its charm!), but what makes it annoying is that the soundproofing is pretty bad. You can hear people talking in the corridor, so much that the hotel displays signs everywhere asking guests to be quiet between 10pm and 7am (experienced in both rooms 219 and 710). I am lowering the score for that reason, as this is not up to the standards of a 5 star hotel with such a recent built year (2006 with renovation in 2019).",7.0,18
-548048990,"Everything. The location, price, quality of the room and bed. One of the best me and my wife have stayed in. Although a microwave would be nice to have in the room. Everything else no fault. We will definitely be coming back here nan",10.0,18
1048394738,location and the size of the room late check in and no housekeeping for short period,8.0,18
912707106,"Hotel is right in city centre, close to the train station and restaurants. The room was fine and the bed was very comfortable. Breakfast was amazing. I would have expected at least they provided a small bottle of water.",9.0,18
912707106,"The staff were extremely friendly and helpful, the breakfast was amazing and the location was really convenient. The room was very comfortable. It was the  bank holiday weekend and there was loud music from a nearby club which was audible from the room although it didn't go on really late and maybe this was the downside of the otherwise fantastic location.",8.0,18
-548048990,The location was perfect as we wanted to stay in the cbd. The facilities were great and the room is exactly the same as the pictures. The room was above what expected and was so comfortable to relax in. The staff were all so kind and welcoming and were helpful with anything (extra towels to restaurant recommendations) . We loved staying here and will be returning here on our next trip to the City. As much as the bed was amazing for us it would have been great to be softer. This is my only fault and it’s more a personal choice.,9.0,18
912707106,"The location was excellent, halfway between the train and bus stations which, for us with no car, was perfect. Both were in 5 minutes walking distance.   Excellent breakfast and friendly, helpful staff.  Will definitely stay there again. Can't think of anything",9.0,18
-757756678,"close to airport, good food all was good",7.0,18
1048394738,"Location was great. Staff was very helpful and friendly. Lobby was comfortable and welcoming. King bed next to wall was very uncomfortable. I have mobility issues and could not crawl into the bed easily. Since there was only one plug on the side of the bed, I had to sleep next to wall as my husband needed the plug.",8.0,18
1297399022,"Perfect location for exploring the city. All of Ljubljana's central attractions are just a few minutes away from the hotel. When we arrived, we had an issue with our room. but thanks to the help and quickness of the staff, the problem was resolved in no time and we were moved to an upgraded room. The staff was great and accommodating every step of the way. Breakfast was diverse and as expected. We will definitely come back here again. nan",10.0,18
-1637247762,"size of the room, the view, staff were lovely more parking spaces",10.0,18
-1637247762,Great views and location. Staff all pleasant. Good Breakfast. Comfortable bed Bathroom had damp smell and needed a bit of updating,8.0,18
1757451536,The location is great and there was a really nice friendly vibe around the place. The bar was really friendly and musical bingo was great! The roof terrace on the top floor is lovely but I wouldn't have known it was there if another guest hadn't invited us up. The usb sockets in my pod were loose and quite difficult to get a good angle to charge my phone without knocking it in my sleep. I didn't report it in my stay as I had a chargable battery and used the other room plug.,9.0,18
-558314462,Rooms were spacious and clean. Close to the airport with free shuttle bus. Buffet breakfast was as expected. Staff were very friendly. nan,8.0,18
1048394738,"Location, cleanliness, friendly staff nan",9.0,18
1048394738,Location .near some lovely bars and restaurants. Staff were very friendly and helpful Everything is done electronically from check in to check out.....there is a control panel  next to one side of the bed that controls everything  from lights to blinds. This is convenient until you need to use the bathroom at night and can't turn on the light as there is no switch at the bathroom door and you risk turning everything on with the control panel... There is also no physical lock on the main door this is also done electronically  by key card ...I didn't like this at all ...it felt unsafe....what is wrong with a regular light switch and lock..I don't know .. There is also nowhere to put cosmetics toothbrush etc as there is no shelf in the bathroom.. The beds are way to high and are on a sliding  system that separates  into 2 singles as needed. We had booked a twin which resulted in one of the beds being pushed up against the window which didn't close properly so there was a cold draft all night. .there was a little shelf between the narrow single beds but it was too low to use without risking falling out of the bed. These apartments  would work very well as a double but not as a twin and I am sure that other people would love them ..they are just not for me,7.0,18
